isjunior,lenscolor,img,isfindinstore,iscustomizable,roxablelabel,brand,imghover,ispolarized,colorsnumber,isoutofstock,modelname,isengravable,localizedcolorlabel,listprice,offerprice
False,Light Grey Gradient Black,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597534932__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Dolce&Gabbana,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597534932__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,DG6164,False,Transparent/Grey,262.00,131.00
False,Black,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652375137__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Gucci,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652375137__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,GG1071S,False,Black/Black,405.00,
False,Blue Mirror,https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963843997__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Costa,https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963843997__002.png?impolicy=SGH_bgtransparent&width=640,True,1,False,6S4005 Egret,False,Silver/Blue,234.00,
False,Grey Mirror Gradient Silver,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597194969__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Dolce&Gabbana,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597194969__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,DG6135,False,Grey/Silver,295.00,147.50
False,Dark Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392556837__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Arnette,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392556837__002.png?impolicy=SGH_bgtransparent&width=640,False,4,False,AN4281 WOOBAT,False,Blue/Blue,105.00,52.50
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672469417__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Versace,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672469417__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,VE2166,False,Gold/Grey,276.00,
False,Gradient Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597719568__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597719568__002.png?impolicy=SGH_bgtransparent&width=640,False,4,False,RB3699,False,Gold/Brown,166.00,
False,Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672226966__001.png?impolicy=SGH_bgtransparent&width=640,True,True,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672226966__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,RB3016 CLUBMASTER FLASH LENSES,False,Tortoise/Blue,188.00,
False,Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597632157__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Prada,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597632157__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,PR 16YSF,False,Black/Grey,391.00,
False,Silver,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652215013__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Balenciaga,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652215013__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,BB0041S,False,Silver/Silver,490.00,
False,Polar Gradient Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597242158__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ralph,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597242158__002.png?impolicy=SGH_bgtransparent&width=640,True,3,False,RA5270,False,Black/Grey,115.00,57.50
False,Grey Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597680998__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Vogue Eyewear,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597680998__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,VO5438S,False,Black/Grey,99.00,
False,Blue Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597197755__001.png?impolicy=SGH_bgtransparent&width=640,True,True,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597197755__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,RB2140 ORIGINAL WAYFARER BICOLOR,False,Black/Blue,178.00,
False,Blue/Grey Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597445177__001.png?impolicy=SGH_bgtransparent&width=640,True,True,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597445177__002.png?impolicy=SGH_bgtransparent&width=640,False,7,False,RB3565 JACK,False,Grey/Blue,178.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429015510__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Maui Jim,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429015510__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,421 SUGAR BEACH,False,Black/Grey,178.00,
False,Bronze,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429036423__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Maui Jim,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429036423__002.png?impolicy=SGH_bgtransparent&width=640,True,1,False,735 ORCHID,False,Tortoise/Brown,262.00,
False,Smoke Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/192337013232__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Celine,https://assets.sunglasshut.com/is/image/LuxotticaRetail/192337013232__002.png?impolicy=SGH_bgtransparent&width=640,True,3,False,CL4055IN,False,Black/Brown,480.00,
False,Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597342421__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Versace,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597342421__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,VE4398,False,Black/Grey,290.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125009935__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Michael Kors,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125009935__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,MK2087U STOWE,False,Yellow/Grey,99.00,49.50
False,Silver,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672737646__001.png?impolicy=SGH_bgtransparent&width=640,True,True,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672737646__002.png?impolicy=SGH_bgtransparent&width=640,False,8,False,RB3647N ROUND DOUBLE BRIDGE,False,Gold/Grey,199.00,
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652375304__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Gucci,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652375304__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,GG1081S,False,Brown/Brown,450.00,
False,Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597232029__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597232029__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,RB1972 OCTAGON,False,Black/Blue,161.00,128.80
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597007689__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Bvlgari,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597007689__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,BV8212B,False,Brown/Brown,489.00,244.50
False,Light Violet Mirror Rose Gold,https://assets.sunglasshut.com/is/image/LuxotticaRetail/7895653236127__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Armani Exchange,https://assets.sunglasshut.com/is/image/LuxotticaRetail/7895653236127__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,AX4118S,False,Black/Violet,82.00,
False,Bronze,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429050368__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Maui Jim,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429050368__002.png?impolicy=SGH_bgtransparent&width=640,True,1,False,758 HONI,False,Black/Copper,262.00,
False,Brown Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597208697__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Tiffany & Co.,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597208697__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,TF4170,False,Tortoise/Brown,412.00,206.00
False,Azure Gradient Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597492492__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Tiffany & Co.,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597492492__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,TF3080,False,Silver/Blue,386.00,
False,Light Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392472878__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Arnette,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392472878__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,AN4268 SYKE,False,Green/Green,94.00,65.80
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672637632__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Vogue Eyewear,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672637632__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,VO5051S,False,Brown/Brown,102.00,
False,Grey Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597647700__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Dolce&Gabbana,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597647700__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,DG4406,False,Black/Grey,317.00,
False,Grey Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652262055__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Gucci,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652262055__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,GG0595S,False,Yellow/Grey,505.00,252.50
False,Grey Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597526494__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Prada,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597526494__002.png?impolicy=SGH_bgtransparent&width=640,False,4,False,PR 53YS,False,Black/Grey,405.00,
False,Pink Gradient Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597520225__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Vogue Eyewear,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597520225__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,VO5410S,False,Red/Pink,70.00,
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672672367__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672672367__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,RB3546,False,Brown/Brown,189.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672358636__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672358636__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,RB2447 ROUND FLECK,False,Blue/Blue,174.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672882117__001.png?impolicy=SGH_bgtransparent&width=640,True,True,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672882117__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,RB3547N OVAL FLAT LENSES,False,Black/Grey,178.00,142.40
False,Light Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597243353__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597243353__002.png?impolicy=SGH_bgtransparent&width=640,False,4,False,RB4640,False,Brown/Brown,165.00,82.50
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652173290__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Gucci,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652173290__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,GG0422S,False,Silver/Grey,495.00,247.50
False,Polar Gradient Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597242141__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ralph,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597242141__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,RA4131,False,Gold/Brown,125.00,62.50
False,Brown Purple Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125384179__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Coach,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125384179__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,HC8318,False,Violet/Brown,183.00,
False,Grey Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597715317__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Dolce&Gabbana,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597715317__002.png?impolicy=SGH_bgtransparent&width=640,False,4,False,DG4414,False,Black/Grey,345.00,
False,Grey Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672818949__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Burberry,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672818949__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,BE4261F,False,Black/Grey,281.00,
False,Grey Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597517409__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Prada,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597517409__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,PR 07YS,False,White/Grey,433.00,
False,Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597785303__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Versace,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597785303__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,VE4439,False,Red/Grey,414.00,
False,Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392584854__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Arnette,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392584854__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,AN4297 SNAP II,False,Black/Grey,70.00,
False,Violet Gradient Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597758048__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Tiffany & Co.,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597758048__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,TF3077,False,Gold/Violet,436.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652381220__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Gucci,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652381220__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,GG0184S,False,Grey/Grey,495.00,
False,Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672603866__001.png?impolicy=SGH_bgtransparent&width=640,True,True,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672603866__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,RB3016 CLUBMASTER FLASH LENSES GRADIENT,False,Red/Blue,188.00,
False,Bronze Polar,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429069049__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Maui Jim,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429069049__002.png?impolicy=SGH_bgtransparent&width=640,True,3,False,ANUENUE,False,Black/Copper,242.00,
False,Prizm Road Jade,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392589521__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392589521__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,OO9019 Plazma,False,White/Green,184.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/192337104923__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,DIOR,https://assets.sunglasshut.com/is/image/LuxotticaRetail/192337104923__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,DIORCLUB V1U,False,Blue/Grey,560.00,
False,Dark Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597681209__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Vogue Eyewear,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597681209__002.png?impolicy=SGH_bgtransparent&width=640,False,4,False,VO4242S,False,Gold/Blue,99.00,
False,Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597228367__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Dolce&Gabbana,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597228367__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,DG2261,False,Black/Grey,321.00,160.50
