isjunior,lenscolor,img,isfindinstore,iscustomizable,roxablelabel,brand,imghover,ispolarized,colorsnumber,isoutofstock,modelname,isengravable,localizedcolorlabel,listprice,offerprice
False,Prizm Black,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392557575__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392557575__002.png?impolicy=SGH_bgtransparent&width=640,False,6,False,OO9471 Encoder,False,Black/Black,255.00,
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672233636__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672233636__002.png?impolicy=SGH_bgtransparent&width=640,True,3,False,RB3516,False,Black/Green,198.00,99.00
False,Prizm Violet,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392454706__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392454706__002.png?impolicy=SGH_bgtransparent&width=640,False,4,False,OO9013 Frogskins™,False,Transparent/Violet,140.00,
False,Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597599757__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Burberry,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597599757__002.png?impolicy=SGH_bgtransparent&width=640,False,4,False,BE4358 KNIGHT,False,Orange/Grey,254.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597781480__001.png?impolicy=SGH_bgtransparent&width=640,True,True,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597781480__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,RB2140 WAYFARER MICKEY J22,False,Red/Grey,268.00,
False,Blue Mirror,https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963905190__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Costa,https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963905190__002.png?impolicy=SGH_bgtransparent&width=640,True,4,False,6S9018 Rincon,False,Black/Blue,213.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597044776__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Burberry,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597044776__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,BE4293,False,Black/Grey,304.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672303216__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Burberry,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672303216__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,BE4181,False,Black/Grey,281.00,
False,Sapphire Iridium,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392588982__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392588982__002.png?impolicy=SGH_bgtransparent&width=640,False,7,False,OO9363 Flak® Beta,False,White/Blue,152.00,106.40
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672012781__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672012781__002.png?impolicy=SGH_bgtransparent&width=640,True,1,False,RB4190,False,Tortoise/Brown,199.00,99.50
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672342345__001.png?impolicy=SGH_bgtransparent&width=640,True,True,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672342345__002.png?impolicy=SGH_bgtransparent&width=640,False,4,False,RB2132 New Wayfarer Color Mix,False,Grey/Grey,166.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672342314__001.png?impolicy=SGH_bgtransparent&width=640,True,True,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672342314__002.png?impolicy=SGH_bgtransparent&width=640,False,5,False,RB2132 NEW WAYFARER COLOR MIX,False,Grey/Grey,166.00,
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672019865__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672019865__002.png?impolicy=SGH_bgtransparent&width=640,True,4,False,RB4184,False,Tortoise/Brown,186.00,130.20
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392214829__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392214829__002.png?impolicy=SGH_bgtransparent&width=640,True,4,False,OO9341 Sliver™ XL,False,Black/Grey,192.00,134.40
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652155623__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Gucci,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652155623__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,GG0341S,False,Black/Grey,465.00,
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672066906__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672066906__002.png?impolicy=SGH_bgtransparent&width=640,False,4,False,RB4194,False,Black/Green,141.00,98.70
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/713132410745__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/713132410745__002.png?impolicy=SGH_bgtransparent&width=640,False,4,False,RB3483,False,Gold/Brown,178.00,124.60
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429007584__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Maui Jim,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429007584__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,HOOKIPA,False,Black/Grey,210.00,
False,Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597525145__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Versace,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597525145__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,VE2236,False,Gold/Grey,317.00,
False,Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597353328__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Versace,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597353328__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,VE4403,False,White/Grey,345.00,
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/805289154600__001.png?impolicy=SGH_bgtransparent&width=640,True,True,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/805289154600__002.png?impolicy=SGH_bgtransparent&width=640,False,7,False,RB4105 WAYFARER FOLDING CLASSIC,False,Black/Green,163.00,
False,Black,https://assets.sunglasshut.com/is/image/LuxotticaRetail/700285494180__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/700285494180__002.png?impolicy=SGH_bgtransparent&width=640,False,6,False,OO9154 Half Jacket® 2.0 XL,False,Black/Grey,141.00,
False,Prizm Sapphire,https://assets.sunglasshut.com/is/image/LuxotticaRetail/7895653232662__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/7895653232662__002.png?impolicy=SGH_bgtransparent&width=640,False,8,False,OO9479 Manorburn,False,Black/Blue,140.00,
False,Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963555807__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Costa,https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963555807__002.png?impolicy=SGH_bgtransparent&width=640,True,7,False,6S9007 Reefton,False,Grey/Blue,213.00,
False,Grey Bi-Mirror Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597044349__001.png?impolicy=SGH_bgtransparent&width=640,True,True,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597044349__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,RB3025 AVIATOR MIRROR,False,Grey/Grey,188.00,150.40
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/805289005612__001.png?impolicy=SGH_bgtransparent&width=640,True,True,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/805289005612__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,RB3025 Aviator Mirror,False,Silver/Silver,188.00,
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429008505__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Maui Jim,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429008505__002.png?impolicy=SGH_bgtransparent&width=640,True,1,False,HOOKIPA,False,Red/Copper,210.00,
False,Polarized Blue Classic,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672513905__001.png?impolicy=SGH_bgtransparent&width=640,True,True,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672513905__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,RB4165F JUSTIN CLASSIC,False,Black/Blue,175.00,
False,Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429041298__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Maui Jim,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429041298__002.png?impolicy=SGH_bgtransparent&width=640,True,1,False,HOOKIPA,False,Grey/Blue,210.00,
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672494501__001.png?impolicy=SGH_bgtransparent&width=640,True,True,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672494501__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,RB3136 Caravan,False,Gold/Green,163.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429017385__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Maui Jim,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429017385__002.png?impolicy=SGH_bgtransparent&width=640,True,3,False,423 LIGHTHOUSE,False,Black/Grey,178.00,
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672788761__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672788761__002.png?impolicy=SGH_bgtransparent&width=640,False,4,False,RB4125 CATS 5000 CLASSIC,False,Tortoise/Green,178.00,
False,Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597683784__001.png?impolicy=SGH_bgtransparent&width=640,True,True,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597683784__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,RB2140 Original Wayfarer Colorblock,False,Green/Grey,173.00,
False,Orange,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597683760__001.png?impolicy=SGH_bgtransparent&width=640,True,True,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597683760__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,RB2140 ORIGINAL WAYFARER COLORBLOCK,False,Violet/Orange,173.00,
False,Crystal Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/713132449196__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/713132449196__002.png?impolicy=SGH_bgtransparent&width=640,True,3,False,RB3492,False,Grey/Green,206.00,103.00
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429032654__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Maui Jim,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429032654__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,RED SANDS,False,Black/Grey,242.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672789355__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672789355__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,RB4175 CLUBMASTER OVERSIZED,False,Black/Grey,213.00,
False,Prizm Black Polarized,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392581204__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392581204__002.png?impolicy=SGH_bgtransparent&width=640,True,5,False,OO9100 Leffingwell,False,Black/Black,212.00,
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/805289440130__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/805289440130__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,RB4151,False,Black/Green,141.00,98.70
False,Crystal Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/805289126782__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/805289126782__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,RB4093,False,Black/Green,129.00,64.50
False,Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597419161__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Burberry,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597419161__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,BE4337 CARNABY,True,Black/Grey,254.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672358575__001.png?impolicy=SGH_bgtransparent&width=640,True,True,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672358575__002.png?impolicy=SGH_bgtransparent&width=640,False,4,False,RB2180,False,Black/Green,151.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/805289465102__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/805289465102__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,RB4162,False,Black/Grey,178.00,89.00
False,Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392297686__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392297686__002.png?impolicy=SGH_bgtransparent&width=640,True,3,False,OO9384 Holbrook™ Mix,False,Grey/Blue,250.00,
False,Blue Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597435772__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597435772__002.png?impolicy=SGH_bgtransparent&width=640,False,4,False,RB2191 Inverness,False,Black/Blue,189.00,
False,Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429041304__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Maui Jim,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429041304__002.png?impolicy=SGH_bgtransparent&width=640,True,1,False,RED SANDS,False,Tortoise/Grey,242.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/679420489308__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Prada,https://assets.sunglasshut.com/is/image/LuxotticaRetail/679420489308__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,PR 51OS CONCEPTUAL,False,Black/Grey,399.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429028633__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Maui Jim,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429028633__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,KAWIKA,False,Black/Grey,316.00,
False,Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597556521__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597556521__002.png?impolicy=SGH_bgtransparent&width=640,False,7,False,RB2283 Burbank,True,Grey/Blue,174.00,
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597556415__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597556415__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,RB2283 BURBANK,False,Tortoise/Brown,174.00,
False,Bronze,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429018870__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Maui Jim,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429018870__002.png?impolicy=SGH_bgtransparent&width=640,True,1,False,WIKI WIKI,False,Gold/Brown,316.00,
False,Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429035624__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Maui Jim,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429035624__002.png?impolicy=SGH_bgtransparent&width=640,True,1,False,WIKI WIKI,False,Black/Blue,316.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597019194__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Dolce&Gabbana,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597019194__002.png?impolicy=SGH_bgtransparent&width=640,True,4,False,DG4354,False,Black/Grey,367.00,
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597071604__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597071604__002.png?impolicy=SGH_bgtransparent&width=640,False,7,False,RB4305,False,Tortoise/Brown,151.00,
False,Green Classic G-15,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597489607__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597489607__002.png?impolicy=SGH_bgtransparent&width=640,False,7,False,RW4003 RAY-BAN STORIES | ROUND,False,Black/Green,299.00,
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597122610__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597122610__002.png?impolicy=SGH_bgtransparent&width=640,True,4,False,RB4323,False,Tortoise/Brown,186.00,
False,Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963498111__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Costa,https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963498111__002.png?impolicy=SGH_bgtransparent&width=640,True,10,False,6S9006 Fantail,False,Black/Blue,273.00,
False,Polar Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597374309__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Prada Linea Rossa,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597374309__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,PS 01XS,False,Black/Grey,316.00,
